Estacion AMB NORMAL;;;Sensor IOT (PROM);;;
Fecha;Hora;Valor;Fecha;Hora;Valor;
17/05/2019;19:00:00;7,7;17/05/2019;19:02:50;0,50000000000000;
17/05/2019;20:00:00;7,5;17/05/2019;20:02:50;1,83333325386047;
17/05/2019;21:00:00;7,8;17/05/2019;21:02:50;2,66666650772094;
17/05/2019;22:00:00;10,9;17/05/2019;22:02:50;3,08333325386047;
17/05/2019;23:00:00;14,5;17/05/2019;23:02:50;3,08333325386047;
18/05/2019;0:00:00;13,1;18/05/2019;0:03:00;3,41666650772094;
18/05/2019;1:00:00;8;18/05/2019;1:02:50;3,83333325386047;
18/05/2019;2:00:00;8;18/05/2019;2:03:00;2,58333349227905;
18/05/2019;3:00:00;10,5;18/05/2019;3:02:50;2,41666674613952;
18/05/2019;4:00:00;7,2;18/05/2019;4:04:40;3,58333325386047;
18/05/2019;5:00:00;8,1;18/05/2019;5:02:50;6,08333349227905;
18/05/2019;6:00:00;8,4;18/05/2019;6:02:51;2,41666674613952;
18/05/2019;7:00:00;17,4;18/05/2019;7:02:51;1,25000011920928;
18/05/2019;8:00:00;15,5;18/05/2019;8:02:51;1,91666662693023;
18/05/2019;9:00:00;12,8;18/05/2019;9:02:51;4,50000000000000;
18/05/2019;10:00:00;7;18/05/2019;10:02:51;5,66666650772094;
18/05/2019;11:00:00;6,7;18/05/2019;11:02:51;5,33333349227905;
18/05/2019;12:00:00;8,5;18/05/2019;12:02:51;2,58333349227905;
18/05/2019;13:00:00;6,8;18/05/2019;13:03:01;4,91666603088378;
18/05/2019;14:00:00;6,2;18/05/2019;14:03:00;7,50000047683715;
18/05/2019;15:00:00;6,9;18/05/2019;15:02:50;4,08333301544189;
18/05/2019;16:00:00;7;18/05/2019;16:02:50;2,41666674613952;
18/05/2019;17:00:00;9,6;18/05/2019;17:03:00;3,58333325386047;
18/05/2019;18:00:00;9,3;18/05/2019;18:02:50;1,75000000000000;
18/05/2019;19:00:00;8,4;18/05/2019;19:02:51;2,08333325386047;
18/05/2019;20:00:00;5,9;18/05/2019;20:02:51;4,16666698455810;
18/05/2019;21:00:00;6;18/05/2019;21:02:51;4,16666698455810;
18/05/2019;22:00:00;5,4;18/05/2019;22:02:51;7,00000000000000;
18/05/2019;23:00:00;6,3;18/05/2019;23:02:50;8,00000000000000;
19/05/2019;0:00:00;5,2;19/05/2019;0:02:51;6,91666650772094;
19/05/2019;1:00:00;5,2;19/05/2019;1:02:51;5,08333301544189;
19/05/2019;2:00:00;6;19/05/2019;2:02:50;2,50000000000000;
19/05/2019;3:00:00;6,9;19/05/2019;3:02:50;3,66666650772094;
19/05/2019;4:00:00;8,6;19/05/2019;4:04:41;3,58333349227905;
19/05/2019;5:00:00;7,7;19/05/2019;5:02:49;3,83333301544189;
19/05/2019;6:00:00;9,5;19/05/2019;6:02:49;3,41666674613952;
19/05/2019;7:00:00;8,8;19/05/2019;7:02:49;7,99999904632568;
19/05/2019;8:00:00;11,8;19/05/2019;8:02:49;7,58333349227905;
19/05/2019;9:00:00;8,4;19/05/2019;9:02:49;6,75000000000000;
19/05/2019;10:00:00;8,1;19/05/2019;10:02:49;5,91666650772094;
19/05/2019;11:00:00;8,9;19/05/2019;11:02:49;6,49999952316284;
19/05/2019;12:00:00;8,1;19/05/2019;12:02:49;13,33333301544180;
19/05/2019;13:00:00;6,4;19/05/2019;13:02:49;18,83333206176750;
19/05/2019;14:00:00;6,4;19/05/2019;14:02:49;20,16666793823240;
19/05/2019;15:00:00;5,5;19/05/2019;15:02:49;15,25000000000000;
19/05/2019;16:00:00;5,4;19/05/2019;16:02:49;10,24999904632560;
19/05/2019;17:00:00;6,1;19/05/2019;17:02:49;6,41666698455810;
19/05/2019;18:00:00;5,9;19/05/2019;18:02:49;4,58333349227905;
19/05/2019;19:00:00;5;19/05/2019;19:02:49;3,25000000000000;
19/05/2019;20:00:00;5;19/05/2019;20:02:49;2,75000000000000;
19/05/2019;21:00:00;4,9;19/05/2019;21:03:00;3,50000000000000;
19/05/2019;22:00:00;4,8;19/05/2019;22:02:49;2,58333373069763;
19/05/2019;23:00:00;4;19/05/2019;23:03:00;4,16666603088378;
20/05/2019;0:00:00;4,4;20/05/2019;0:02:49;2,16666674613952;
20/05/2019;1:00:00;5,9;20/05/2019;1:02:49;2,33333349227905;
20/05/2019;2:00:00;6,7;20/05/2019;2:02:49;1,41666662693023;
20/05/2019;3:00:00;8,5;20/05/2019;3:03:00;2,25000000000000;
20/05/2019;4:00:00;7,4;20/05/2019;4:04:40;1,58333325386047;
20/05/2019;5:00:00;8,8;20/05/2019;5:02:50;1,91666650772094;
20/05/2019;6:00:00;11,5;20/05/2019;6:02:50;1,66666650772094;
20/05/2019;7:00:00;12,7;20/05/2019;7:02:50;2,16666650772094;
20/05/2019;8:00:00;9,1;20/05/2019;8:02:50;4,50000000000000;
20/05/2019;9:00:00;8,7;20/05/2019;9:02:50;3,41666698455810;
20/05/2019;10:00:00;8,7;20/05/2019;10:02:50;7,00000000000000;
20/05/2019;11:00:00;8,5;20/05/2019;11:02:50;7,91666698455810;
20/05/2019;12:00:00;8,3;20/05/2019;12:02:50;12,99999904632560;
20/05/2019;13:00:00;6,7;20/05/2019;13:02:50;17,41666603088370;
20/05/2019;14:00:00;7,2;20/05/2019;14:02:50;21,49999809265130;
20/05/2019;15:00:00;6,7;20/05/2019;15:03:00;8,91666698455810;
20/05/2019;16:00:00;6,7;20/05/2019;16:02:50;5,41666650772094;
20/05/2019;17:00:00;7,3;20/05/2019;17:02:50;6,16666603088378;
20/05/2019;18:00:00;7,9;20/05/2019;18:03:00;5,41666603088378;
20/05/2019;19:00:00;7,8;20/05/2019;19:02:50;4,00000000000000;
20/05/2019;20:00:00;5,9;20/05/2019;20:02:50;5,66666603088378;
20/05/2019;21:00:00;6,6;20/05/2019;21:02:50;4,41666698455810;
20/05/2019;22:00:00;5,4;20/05/2019;22:02:50;6,33333349227905;
20/05/2019;23:00:00;5;20/05/2019;23:02:50;5,58333301544189;
21/05/2019;0:00:00;7,5;21/05/2019;0:02:50;6,33333349227905;
21/05/2019;1:00:00;6,1;21/05/2019;1:02:50;3,75000000000000;
21/05/2019;2:00:00;6,5;21/05/2019;2:02:50;6,08333301544189;
21/05/2019;3:00:00;5,7;21/05/2019;3:02:50;3,58333325386047;
21/05/2019;4:00:00;5,8;21/05/2019;4:04:40;1,66666662693023;
21/05/2019;5:00:00;6,1;21/05/2019;5:02:50;2,00000000000000;
21/05/2019;6:00:00;9;21/05/2019;6:02:51;4,33333349227905;
21/05/2019;7:00:00;10,6;21/05/2019;7:02:51;4,00000000000000;
21/05/2019;8:00:00;11,9;21/05/2019;8:02:51;5,00000000000000;
21/05/2019;9:00:00;9;21/05/2019;9:02:51;3,50000000000000;
21/05/2019;10:00:00;7,4;21/05/2019;10:02:51;4,25000000000000;
21/05/2019;11:00:00;6;21/05/2019;11:02:52;4,00000000000000;
21/05/2019;12:00:00;7,1;21/05/2019;12:02:51;11,58333396911620;
21/05/2019;13:00:00;7,9;21/05/2019;13:03:01;11,41666793823240;
21/05/2019;14:00:00;10;21/05/2019;14:03:00;10,66666698455810;
21/05/2019;15:00:00;7,2;21/05/2019;15:03:01;8,58333301544189;
21/05/2019;16:00:00;7,3;21/05/2019;16:02:51;3,41666674613952;
21/05/2019;17:00:00;8,9;21/05/2019;17:02:51;5,75000000000000;
21/05/2019;18:00:00;11,2;21/05/2019;18:02:51;8,33333301544189;
21/05/2019;19:00:00;9;21/05/2019;19:03:01;7,75000047683715;
21/05/2019;20:00:00;8,5;21/05/2019;20:02:51;5,49999952316284;
21/05/2019;21:00:00;7,7;21/05/2019;21:02:51;8,83333396911621;
21/05/2019;22:00:00;7,6;21/05/2019;22:02:52;5,74999952316284;
21/05/2019;23:00:00;8,1;21/05/2019;23:03:03;6,33333301544189;
22/05/2019;0:00:00;8,2;22/05/2019;0:03:01;7,33333349227905;
22/05/2019;1:00:00;9,4;22/05/2019;1:02:51;4,74999952316284;
22/05/2019;2:00:00;8,3;22/05/2019;2:02:51;2,91666650772094;
22/05/2019;3:00:00;8,8;22/05/2019;3:02:51;3,00000023841857;
22/05/2019;4:00:00;8,6;22/05/2019;4:04:41;5,08333301544189;
22/05/2019;5:00:00;10,8;22/05/2019;5:02:50;5,91666698455810;
22/05/2019;6:00:00;17;22/05/2019;6:02:50;5,24999952316284;
22/05/2019;7:00:00;16,2;22/05/2019;7:03:00;6,25000000000000;
22/05/2019;8:00:00;11,7;22/05/2019;8:02:50;4,74999952316284;
22/05/2019;9:00:00;14,6;22/05/2019;9:02:50;7,25000047683715;
22/05/2019;10:00:00;14,4;22/05/2019;10:02:50;5,33333349227905;
22/05/2019;11:00:00;8,8;22/05/2019;11:02:50;7,08333349227905;
22/05/2019;12:00:00;8;22/05/2019;12:02:50;23,33333015441890;
22/05/2019;13:00:00;7,7;22/05/2019;13:02:50;12,25000190734860;
22/05/2019;14:00:00;11,2;22/05/2019;14:02:50;29,25000190734860;
22/05/2019;15:00:00;7,5;22/05/2019;15:02:50;29,16666603088370;
22/05/2019;16:00:00;9,6;22/05/2019;16:02:50;8,50000000000000;
22/05/2019;17:00:00;9,9;22/05/2019;17:02:50;7,49999952316284;
22/05/2019;18:00:00;8,4;22/05/2019;18:02:50;5,16666650772094;
22/05/2019;19:00:00;8,3;22/05/2019;19:02:50;5,66666650772094;
22/05/2019;20:00:00;7,3;22/05/2019;20:02:50;4,83333301544189;
22/05/2019;21:00:00;6,2;22/05/2019;21:02:50;7,16666603088378;
22/05/2019;22:00:00;7,6;22/05/2019;22:02:50;6,74999952316284;
22/05/2019;23:00:00;7;22/05/2019;23:02:50;5,16666698455810;
23/05/2019;0:00:00;6,5;23/05/2019;0:02:51;2,75000023841857;
23/05/2019;1:00:00;7,1;23/05/2019;1:02:50;1,75000000000000;
23/05/2019;2:00:00;8,6;23/05/2019;2:02:50;2,08333325386047;
23/05/2019;3:00:00;10,8;23/05/2019;3:02:50;3,83333325386047;
23/05/2019;4:00:00;16,5;23/05/2019;4:04:41;4,00000000000000;
23/05/2019;5:00:00;11,2;23/05/2019;5:02:49;4,41666650772094;
23/05/2019;6:00:00;13,8;23/05/2019;6:02:50;3,08333349227905;
23/05/2019;7:00:00;11,6;23/05/2019;7:02:50;6,16666650772094;
23/05/2019;8:00:00;12,8;23/05/2019;8:02:50;7,66666698455810;
23/05/2019;9:00:00;14,8;23/05/2019;9:02:50;13,16666698455810;
23/05/2019;10:00:00;8,8;23/05/2019;10:02:50;16,66666603088370;
23/05/2019;11:00:00;10,9;23/05/2019;11:03:01;11,16666793823240;
23/05/2019;12:00:00;8,2;23/05/2019;12:02:49;11,08333206176750;
23/05/2019;13:00:00;7,2;23/05/2019;13:02:50;11,58333301544180;
23/05/2019;14:00:00;6,5;23/05/2019;14:02:50;17,50000000000000;
23/05/2019;15:00:00;6;23/05/2019;15:02:50;19,08333396911620;
23/05/2019;16:00:00;6,9;23/05/2019;16:02:50;10,58333206176750;
23/05/2019;17:00:00;8,4;23/05/2019;17:03:01;5,49999952316284;
23/05/2019;18:00:00;9,3;23/05/2019;18:02:51;4,50000000000000;
23/05/2019;19:00:00;7,5;23/05/2019;19:02:50;4,08333349227905;
23/05/2019;20:00:00;5,5;23/05/2019;20:02:50;3,75000000000000;
23/05/2019;21:00:00;4,8;23/05/2019;21:02:50;3,08333349227905;
23/05/2019;22:00:00;4,9;23/05/2019;22:02:50;5,16666650772094;
23/05/2019;23:00:00;4,7;23/05/2019;23:02:50;6,00000000000000;
24/05/2019;0:00:00;3,7;24/05/2019;0:02:50;4,91666650772094;
24/05/2019;1:00:00;3,1;24/05/2019;1:02:50;2,33333325386047;
24/05/2019;2:00:00;3,1;24/05/2019;2:02:50;3,41666650772094;
24/05/2019;3:00:00;2,9;24/05/2019;3:02:50;2,91666650772094;
24/05/2019;4:00:00;2,7;24/05/2019;4:04:41;6,00000000000000;
24/05/2019;5:00:00;3,1;24/05/2019;5:02:50;2,16666650772094;
24/05/2019;6:00:00;4,6;24/05/2019;6:02:50;0,16666667163372;
24/05/2019;7:00:00;6,2;24/05/2019;7:02:50;0,50000000000000;
24/05/2019;8:00:00;6,6;24/05/2019;8:02:50;0,08333333581686;
24/05/2019;9:00:00;6,8;24/05/2019;9:03:00;0,00000000000000;
24/05/2019;10:00:00;6,2;24/05/2019;10:02:50;0,00000000000000;
24/05/2019;11:00:00;5,2;24/05/2019;11:02:50;0,25000000000000;
24/05/2019;12:00:00;5,4;24/05/2019;12:02:50;0,66666668653488;
24/05/2019;13:00:00;5,2;24/05/2019;13:02:50;2,00000000000000;
24/05/2019;14:00:00;5,7;24/05/2019;14:02:50;2,00000000000000;
24/05/2019;15:00:00;5,5;24/05/2019;15:02:50;4,58333301544189;
24/05/2019;16:00:00;5,5;24/05/2019;16:02:50;2,91666674613952;
24/05/2019;17:00:00;7,3;24/05/2019;17:02:50;1,83333325386047;
24/05/2019;18:00:00;9,3;24/05/2019;18:03:00;1,58333337306976;
24/05/2019;19:00:00;7;24/05/2019;19:02:50;3,83333325386047;
24/05/2019;20:00:00;7,1;24/05/2019;20:03:00;2,33333325386047;
24/05/2019;21:00:00;6,4;24/05/2019;21:02:50;1,66666662693023;
24/05/2019;22:00:00;7,2;24/05/2019;22:02:50;0,58333337306976;
24/05/2019;23:00:00;5,8;24/05/2019;23:02:50;4,16666650772094;
25/05/2019;0:00:00;6,8;25/05/2019;0:02:50;2,25000023841857;
25/05/2019;1:00:00;6,4;25/05/2019;1:03:00;2,08333325386047;
25/05/2019;2:00:00;7,5;25/05/2019;2:02:50;2,91666650772094;
25/05/2019;3:00:00;6,6;25/05/2019;3:02:50;3,91666674613952;
25/05/2019;4:00:00;8,2;25/05/2019;4:04:41;5,16666650772094;
25/05/2019;5:00:00;9,1;25/05/2019;5:02:50;7,16666698455810;
25/05/2019;6:00:00;9,3;25/05/2019;6:02:50;2,24999976158142;
25/05/2019;7:00:00;15,7;25/05/2019;7:02:50;4,25000000000000;
25/05/2019;8:00:00;15,2;25/05/2019;8:02:50;2,25000000000000;
25/05/2019;9:00:00;13,8;25/05/2019;9:02:50;2,25000000000000;
25/05/2019;10:00:00;7,5;25/05/2019;10:02:50;2,66666650772094;
25/05/2019;11:00:00;7,5;25/05/2019;11:02:50;3,58333325386047;
25/05/2019;12:00:00;8,9;25/05/2019;12:02:50;8,00000000000000;
25/05/2019;13:00:00;7,9;25/05/2019;13:02:50;10,00000000000000;
25/05/2019;14:00:00;7,4;25/05/2019;14:02:50;10,50000000000000;
25/05/2019;15:00:00;6,8;25/05/2019;15:02:50;6,16666650772094;
25/05/2019;16:00:00;5,6;25/05/2019;16:02:50;3,33333325386047;
25/05/2019;17:00:00;6,2;25/05/2019;17:02:50;5,33333349227905;
25/05/2019;18:00:00;11,3;25/05/2019;18:02:50;4,49999952316284;
25/05/2019;19:00:00;11,1;25/05/2019;19:02:50;4,00000000000000;
25/05/2019;20:00:00;14,7;25/05/2019;20:02:50;5,58333301544189;
25/05/2019;21:00:00;13,4;25/05/2019;21:02:50;2,75000000000000;
25/05/2019;22:00:00;9;25/05/2019;22:03:00;4,25000000000000;
25/05/2019;23:00:00;9,7;25/05/2019;23:02:50;5,66666650772094;
26/05/2019;0:00:00;10,6;26/05/2019;0:02:50;6,83333301544189;
26/05/2019;1:00:00;7;26/05/2019;1:02:50;6,58333349227905;
26/05/2019;2:00:00;7,2;26/05/2019;2:02:50;12,41666698455810;
26/05/2019;3:00:00;7,4;26/05/2019;3:02:50;10,33333301544180;
26/05/2019;4:00:00;8,4;26/05/2019;4:04:41;6,25000047683715;
26/05/2019;5:00:00;9,7;26/05/2019;5:02:49;5,33333349227905;
26/05/2019;6:00:00;9,5;26/05/2019;6:02:50;5,66666698455810;
26/05/2019;7:00:00;4,7;26/05/2019;7:02:50;5,00000000000000;
26/05/2019;8:00:00;10,6;26/05/2019;8:02:50;3,83333325386047;
26/05/2019;9:00:00;9;26/05/2019;9:03:00;3,83333349227905;
26/05/2019;10:00:00;8,1;26/05/2019;10:02:49;2,91666674613952;
26/05/2019;11:00:00;6,8;26/05/2019;11:02:50;4,16666650772094;
26/05/2019;12:00:00;8,9;26/05/2019;12:02:50;2,08333349227905;
26/05/2019;13:00:00;7,7;26/05/2019;13:02:50;5,00000000000000;
26/05/2019;14:00:00;6,4;26/05/2019;14:30:51;7,74999952316284;
26/05/2019;15:00:00;6;26/05/2019;15:02:49;5,41666650772094;
26/05/2019;16:00:00;5,7;26/05/2019;16:02:49;5,49999952316284;
26/05/2019;17:00:00;5,9;26/05/2019;17:02:50;5,66666650772094;
26/05/2019;18:00:00;6,3;26/05/2019;18:02:50;5,00000000000000;
26/05/2019;19:00:00;6,2;26/05/2019;19:02:50;2,66666674613952;
26/05/2019;20:00:00;7,5;26/05/2019;20:02:50;3,24999976158142;
26/05/2019;21:00:00;7;26/05/2019;21:02:50;3,91666650772094;
26/05/2019;22:00:00;6,3;26/05/2019;22:02:50;3,83333325386047;
26/05/2019;23:00:00;6,4;26/05/2019;23:02:50;4,08333349227905;
27/05/2019;0:00:00;7,1;27/05/2019;0:02:50;4,91666698455810;
27/05/2019;1:00:00;7,1;27/05/2019;1:02:50;6,41666650772094;
27/05/2019;2:00:00;8;27/05/2019;2:02:50;7,83333349227905;
27/05/2019;3:00:00;8,3;27/05/2019;3:02:50;6,16666698455810;
27/05/2019;4:00:00;7,5;27/05/2019;4:04:41;5,99999952316284;
27/05/2019;5:00:00;7,8;27/05/2019;5:02:50;6,41666650772094;
27/05/2019;6:00:00;8,7;27/05/2019;6:02:50;5,58333349227905;
27/05/2019;7:00:00;7,7;27/05/2019;7:02:50;5,25000000000000;
27/05/2019;8:00:00;7,1;27/05/2019;8:02:50;7,33333301544189;
27/05/2019;9:00:00;10;27/05/2019;9:02:50;9,49999904632568;
27/05/2019;10:00:00;16,7;27/05/2019;10:03:00;8,58333396911621;
27/05/2019;11:00:00;13,3;27/05/2019;11:03:00;7,75000095367431;
27/05/2019;12:00:00;12,7;27/05/2019;12:02:50;5,91666650772094;
27/05/2019;13:00:00;6,3;27/05/2019;13:02:50;3,41666674613952;
27/05/2019;14:00:00;4,2;27/05/2019;14:03:00;1,91666662693023;
27/05/2019;15:00:00;4,3;27/05/2019;15:02:50;0,91666662693024;
27/05/2019;16:00:00;4,3;27/05/2019;16:02:50;2,91666650772094;
27/05/2019;17:00:00;5,3;27/05/2019;17:02:50;7,00000000000000;
27/05/2019;18:00:00;5,7;27/05/2019;18:03:02;1,25000011920928;
27/05/2019;19:00:00;5,5;27/05/2019;19:02:50;0,33333334326744;
27/05/2019;20:00:00;6;27/05/2019;20:03:00;0,16666667163372;
27/05/2019;21:00:00;6,9;27/05/2019;21:02:50;0,08333333581686;
27/05/2019;22:00:00;5,1;27/05/2019;22:02:50;0,83333337306976;
27/05/2019;23:00:00;4,9;27/05/2019;23:02:50;0,33333334326744;
28/05/2019;0:00:00;4,8;28/05/2019;0:02:50;1,25000000000000;
28/05/2019;1:00:00;3,9;28/05/2019;1:02:50;2,08333349227905;
28/05/2019;2:00:00;4,3;28/05/2019;2:02:50;3,83333301544189;
28/05/2019;3:00:00;3,4;28/05/2019;3:02:50;5,16666698455810;
28/05/2019;4:00:00;3,3;28/05/2019;4:04:41;2,16666674613952;
28/05/2019;5:00:00;3,9;28/05/2019;5:02:49;2,75000000000000;
28/05/2019;6:00:00;8,7;28/05/2019;6:02:50;0,58333337306976;
28/05/2019;7:00:00;13,2;28/05/2019;7:02:50;0,50000000000000;
28/05/2019;8:00:00;11,8;28/05/2019;8:02:50;0,41666668653488;
28/05/2019;9:00:00;9,9;28/05/2019;9:02:49;0,41666668653488;
28/05/2019;10:00:00;5,7;28/05/2019;10:02:50;0,16666667163372;
28/05/2019;11:00:00;6,4;28/05/2019;11:02:50;0,41666668653488;
28/05/2019;12:00:00;6,4;28/05/2019;12:02:50;1,41666662693023;
28/05/2019;13:00:00;4,9;28/05/2019;13:02:50;12,16666698455810;
28/05/2019;14:00:00;5,6;28/05/2019;14:02:50;14,00000000000000;
28/05/2019;15:00:00;6,8;28/05/2019;15:02:50;3,08333325386047;
28/05/2019;16:00:00;6,6;28/05/2019;16:02:49;1,08333337306976;
28/05/2019;17:00:00;7,2;28/05/2019;17:02:49;2,33333325386047;
28/05/2019;18:00:00;7,7;28/05/2019;18:02:50;2,75000000000000;
28/05/2019;19:00:00;6,5;28/05/2019;19:02:50;1,00000000000000;
28/05/2019;20:00:00;6,3;28/05/2019;20:02:50;2,74999976158142;
28/05/2019;21:00:00;6,2;28/05/2019;21:02:50;5,08333301544189;
28/05/2019;22:00:00;5,7;28/05/2019;22:03:01;5,75000000000000;
28/05/2019;23:00:00;6;28/05/2019;23:02:49;4,08333301544189;
29/05/2019;0:00:00;5,3;29/05/2019;0:02:49;7,75000047683715;
29/05/2019;1:00:00;6,4;29/05/2019;1:02:50;2,08333325386047;
29/05/2019;2:00:00;8,4;29/05/2019;2:02:50;4,74999952316284;
29/05/2019;3:00:00;8,3;29/05/2019;3:02:50;5,16666650772094;
29/05/2019;4:00:00;8,1;29/05/2019;4:04:53;5,66666650772094;
29/05/2019;5:00:00;8,6;29/05/2019;5:03:03;4,33333349227905;
29/05/2019;6:00:00;14,6;29/05/2019;6:03:01;4,16666698455810;
29/05/2019;7:00:00;14,2;29/05/2019;7:03:02;3,16666650772094;
29/05/2019;8:00:00;23,6;29/05/2019;8:02:50;2,25000000000000;
29/05/2019;9:00:00;19,5;29/05/2019;9:03:02;2,99999976158142;
29/05/2019;10:00:00;12,4;29/05/2019;10:03:01;4,00000000000000;
29/05/2019;11:00:00;8,9;29/05/2019;11:03:02;2,99999976158142;
29/05/2019;12:00:00;9;29/05/2019;12:03:02;3,33333349227905;
29/05/2019;13:00:00;6,9;29/05/2019;13:03:02;10,50000000000000;
29/05/2019;14:00:00;6,9;29/05/2019;14:03:02;20,25000190734860;
29/05/2019;15:00:00;7,3;29/05/2019;15:03:00;14,66666603088370;
29/05/2019;16:00:00;8,1;29/05/2019;16:03:02;7,49999952316284;
29/05/2019;17:00:00;8,8;29/05/2019;17:02:51;7,75000000000000;
29/05/2019;18:00:00;10,3;29/05/2019;18:02:50;5,75000047683715;
29/05/2019;19:00:00;8,5;29/05/2019;19:02:50;4,41666698455810;
29/05/2019;20:00:00;7,7;29/05/2019;20:03:01;4,66666698455810;
29/05/2019;21:00:00;6,1;29/05/2019;21:03:03;6,83333301544189;
29/05/2019;22:00:00;6,2;29/05/2019;22:03:13;6,66666698455810;
29/05/2019;23:00:00;5,8;29/05/2019;23:03:02;12,83333396911620;
30/05/2019;0:00:00;5,7;30/05/2019;0:03:03;8,74999904632568;
30/05/2019;1:00:00;5,5;30/05/2019;1:03:02;6,58333349227905;
30/05/2019;2:00:00;5,5;30/05/2019;2:03:00;5,25000000000000;
30/05/2019;3:00:00;6,8;30/05/2019;3:03:02;2,16666650772094;
30/05/2019;4:00:00;7,5;30/05/2019;4:04:41;2,33333325386047;
30/05/2019;5:00:00;12,9;30/05/2019;5:02:50;3,08333325386047;
30/05/2019;6:00:00;8,8;30/05/2019;6:02:51;2,75000000000000;
30/05/2019;7:00:00;8,9;30/05/2019;7:02:51;2,25000000000000;
30/05/2019;8:00:00;8,1;30/05/2019;8:02:52;1,33333349227905;
30/05/2019;9:00:00;5,9;30/05/2019;9:02:51;0,91666662693024;
30/05/2019;10:00:00;4,7;30/05/2019;10:02:51;3,91666698455810;
30/05/2019;11:00:00;4;30/05/2019;11:02:51;17,58333206176750;
30/05/2019;12:00:00;4,5;30/05/2019;12:02:51;4,33333349227905;
30/05/2019;13:00:00;4,5;30/05/2019;13:03:01;7,66666650772094;
30/05/2019;14:00:00;3,9;30/05/2019;14:02:50;0,75000005960464;
30/05/2019;15:00:00;4,5;30/05/2019;15:02:51;0,08333333581686;
30/05/2019;16:00:00;5;30/05/2019;16:02:51;0,16666667163372;
30/05/2019;17:00:00;6,9;30/05/2019;17:02:51;0,33333334326744;
30/05/2019;18:00:00;6,7;30/05/2019;18:02:50;0,00000000000000;
30/05/2019;19:00:00;9,3;30/05/2019;19:02:51;0,16666667163372;
30/05/2019;20:00:00;7,1;30/05/2019;20:02:51;0,25000000000000;
30/05/2019;21:00:00;9;30/05/2019;21:02:51;0,33333334326744;
30/05/2019;22:00:00;7,2;30/05/2019;22:02:51;7,41666650772094;
30/05/2019;23:00:00;4,6;30/05/2019;23:02:51;0,83333331346512;
31/05/2019;0:00:00;4,3;31/05/2019;0:03:01;8,00000000000000;
31/05/2019;1:00:00;4,1;31/05/2019;1:02:50;8,25000000000000;
31/05/2019;2:00:00;3,5;31/05/2019;2:02:51;8,99999904632568;
31/05/2019;3:00:00;3,5;31/05/2019;3:02:51;5,91666698455810;
31/05/2019;4:00:00;5,1;31/05/2019;4:04:42;1,75000000000000;
31/05/2019;5:00:00;11;31/05/2019;5:02:50;1,66666650772094;
31/05/2019;6:00:00;13,9;31/05/2019;6:02:51;0,16666667163372;
31/05/2019;7:00:00;11,9;31/05/2019;7:02:51;0,25000000000000;
31/05/2019;8:00:00;9,4;31/05/2019;8:03:01;0,08333333581686;
31/05/2019;9:00:00;6,6;31/05/2019;9:02:50;0,00000000000000;
31/05/2019;10:00:00;5,8;31/05/2019;10:02:51;0,16666667163372;
31/05/2019;11:00:00;5,1;31/05/2019;11:02:51;0,50000000000000;
31/05/2019;12:00:00;5,4;31/05/2019;12:02:51;0,91666662693024;
31/05/2019;13:00:00;7;31/05/2019;13:02:51;1,50000000000000;
31/05/2019;14:00:00;9,4;31/05/2019;14:02:51;3,33333349227905;
31/05/2019;15:00:00;7,1;31/05/2019;15:03:00;3,41666650772094;
31/05/2019;16:00:00;6,7;31/05/2019;16:02:50;0,58333331346512;
31/05/2019;17:00:00;7,5;31/05/2019;17:02:51;0,25000000000000;
31/05/2019;18:00:00;9,9;31/05/2019;18:02:50;1,91666674613952;
31/05/2019;19:00:00;10,2;31/05/2019;19:02:50;9,66666603088378;
31/05/2019;20:00:00;8,3;31/05/2019;20:02:50;2,91666650772094;
31/05/2019;21:00:00;8,4;31/05/2019;21:02:50;2,33333325386047;
31/05/2019;22:00:00;6,4;31/05/2019;22:02:50;2,25000000000000;
31/05/2019;23:00:00;5,9;31/05/2019;23:02:51;4,33333349227905;
1/06/2019;0:00:00;4,7;1/06/2019;0:02:50;4,16666650772094;
1/06/2019;1:00:00;3,6;1/06/2019;1:02:50;6,58333301544189;
1/06/2019;2:00:00;3,9;1/06/2019;2:02:50;2,91666650772094;
1/06/2019;3:00:00;4,4;1/06/2019;3:02:50;5,25000000000000;
1/06/2019;4:00:00;4,5;1/06/2019;4:04:41;4,91666698455810;
1/06/2019;6:00:00;7,1;1/06/2019;6:02:50;1,75000011920928;
1/06/2019;7:00:00;12;1/06/2019;7:02:50;0,66666662693024;
1/06/2019;8:00:00;13,5;1/06/2019;8:02:50;1,33333325386047;
1/06/2019;9:00:00;16;1/06/2019;9:02:50;1,41666674613952;
1/06/2019;10:00:00;7,7;1/06/2019;10:02:50;2,33333325386047;
1/06/2019;11:00:00;6,8;1/06/2019;11:02:50;5,83333301544189;
1/06/2019;12:00:00;8,3;1/06/2019;12:02:50;7,91666698455810;
1/06/2019;13:00:00;6,2;1/06/2019;13:03:00;7,75000000000000;
1/06/2019;14:00:00;5,9;1/06/2019;14:02:50;6,50000047683715;
1/06/2019;15:00:00;5;1/06/2019;15:02:50;13,00000000000000;
1/06/2019;16:00:00;5,2;1/06/2019;16:02:50;3,91666674613952;
1/06/2019;17:00:00;5,3;1/06/2019;17:03:00;8,83333396911621;
1/06/2019;18:00:00;6;1/06/2019;18:02:50;3,33333349227905;
